log cz+	0.2 mB	err log cz+	err 0.2 mB	z
4.002270840302116	3.2753382596932323	0.011082325849165206	0.022770248975732727	0.03271157587425823
4.00413751385792	3.2780157221677215	0.01103435041258864	0.028600693350141825	0.03284914112228146
4.005113019146226	3.2899201544038807	0.010986374976012268	0.02505515285219016	0.03292125618078948
4.009335692843318	3.282073930531512	0.010890424102859234	0.02379451623069648	0.03323520956106883
4.0119298933207475	3.3254543464971302	0.010794473229706296	0.03269776236999685	0.033429535794692634
4.0133584542486345	3.3268006640664205	0.010794473229706489	0.02363693665300984	0.03353701992642255
4.018838356029492	3.2794411097517924	0.010698522356553358	0.025921840529467433	0.03395246518461856
4.021426538751965	3.2809190303457463	0.010602571483400516	0.027182477150960956	0.03415042566058012
4.0220687031968465	3.3153429917978965	0.01055459604682395	0.023715726441853203	0.034199716717308516
4.02267639104933	3.330328884241272	0.010602571483400613	0.024346044752599924	0.03424642541406885
4.022847932342436	3.3157410330833166	0.010554596046824048	0.029388591238575266	0.03425962186014793
4.023040729471764	3.298187300440977	0.010554596046824143	0.02371572644185328	0.03427445941709023
4.024087624130952	3.3166298900812827	0.010554596046824048	0.023242987708792885	0.03435513745426143
4.031675412733475	3.3357536393720366	0.010362694300518074	0.02513394264103352	0.03494545214447805
4.033170541977685	3.2954091763241706	0.010314718863941799	0.03112196659312942	0.03506293252736296
4.036269432345393	3.288323894925401	0.010266743427365234	0.033328080680743576	0.035307657967860145
4.040965735867401	3.3119622154645025	0.010170792554212296	0.030806807437755823	0.03568171482013692
4.0542797342563	3.353109564835201	0.009834964498177012	0.027261266939804393	0.03676330584672488
4.057654676010422	3.3101041867053893	0.009786989061600446	0.02395209580838328	0.037042516697422215
4.058308644463267	3.3482730261380387	0.009739013625024074	0.0261582098959972	0.03709685850537431
4.059077947474808	3.364941879727926	0.00973901362502417	0.023479357075322966	0.037160883586538254
4.069280484010625	3.3628573281315437	0.009499136442141632	0.027497636306334474	0.03802024189420286
4.070702299816722	3.3955452194519764	0.009499136442141632	0.023636936653009685	0.03814152832350153
4.072858698072291	3.3735824898394946	0.009451161005565067	0.03080680743775606	0.038326197240649694
4.074950108752842	3.3646197601467343	0.009403185568988792	0.026473369051370637	0.03850613270592752
4.078363366091167	3.3143625650328605	0.009355210132412129	0.02568547116293704	0.03880156266515006
4.0853323117032785	3.2953234935476776	0.00916330838610635	0.030570438071225902	0.03941162091308338
4.090378166764089	3.3558631124116096	0.009115332949529785	0.024661203907973363	0.0398591510648771
4.0916074594977045	3.307573159940534	0.009067357512953412	0.038134257800188996	0.03996892738531159
4.093081990047572	3.3757747609591697	0.009019382076376847	0.024818783485660082	0.04010099173963441
4.094695953592354	3.373009940614098	0.00901938207637704	0.02410967538607	0.040246031029649056
4.097422121609754	3.3436605714026135	0.008971406639800474	0.02552789158525032	0.04049217902492559
4.098449551845033	3.357974060478307	0.008923431203223909	0.023085408131106006	0.04058532610122298
4.102197314246024	3.4111046260790676	0.008827480330070971	0.02473999369681688	0.04092686950760565
4.106497913589835	3.3974641207794876	0.008731529456918128	0.02434604475260008	0.041322239813753575
4.119522807814067	3.396167469763214	0.008491652274035592	0.0307280176489127	0.04254245801936236
4.122211927725741	3.4151696541715846	0.008491652274035592	0.024818783485660238	0.04279871090785088
4.12308898149118	3.374859644332837	0.008443676837459314	0.02473999369681672	0.04288261142376428
4.127486730404871	3.390534711066923	0.008395701400882654	0.02513394264103352	0.04330572319258298
4.140791916367014	3.3933391739141396	0.008107848781424032	0.02426725496375688	0.04461066687479561
4.1455894602153505	3.4492388130168954	0.008011897908270997	0.03104317680428614	0.045090499662170096
4.151630891359045	3.4147026206404534	0.007915947035118059	0.03726757012291188	0.045701869794514426
4.154161073319122	3.445214824289747	0.007915947035118059	0.023715726441852887	0.045960297118253106
4.158311381732169	3.459396986481251	0.007772020725388653	0.027024897573274632	0.046387272818668814
4.164527240988267	3.398833903457465	0.007724045288812088	0.02820674440592503	0.047033950784253806
4.16552773551393	3.4276256204318436	0.007676069852235715	0.022770248975732568	0.04713885228021711
4.165803111621446	3.4487340938286493	0.007676069852235619	0.02749763630633463	0.04716776514482178
4.17503794918141	3.4824561339794813	0.007532143542506212	0.024503624330286484	0.0481473827639432
4.186406925922597	3.460468003126529	0.007340241796200239	0.026000630318310635	0.049380476554661205
4.191300411628443	3.471583143329367	0.007244290923047398	0.030964387015442622	0.049920593202586856
4.19240505358556	3.458447416588939	0.007244290923047398	0.032225023636936696	0.050043306353754674
4.194588373629834	3.4640940291791025	0.007196315486470929	0.038606996533249	0.05028670760561407
4.1996662060146175	3.486936699139324	0.007100364613317991	0.03167349511503286	0.05085723348963428
4.208818590351942	3.504622325433088	0.006956438303588584	0.030649227860069024	0.0519014114415508
4.219811835718814	3.5167034270809308	0.006812511993859272	0.02789158525055159	0.053183023539741296
4.222539565308915	3.5346149731759966	0.006764536557282611	0.028600693350141825	0.053505731383099865
4.228107217606648	3.4711629290565327	0.006668585684129865	0.02552789158525032	0.054170300650426495
4.232808804044814	3.4926143070475777	0.006572634810976927	0.023006618342262964	0.054737694908016346
4.239413422293169	3.446883255262513	0.006524659374400266	0.030097699338165505	0.05554444857178651
4.240364505813113	3.514497312812414	0.006524659374400458	0.023321777497636087	0.0556615643528305
4.240676776106681	3.5354332329615534	0.006476683937823893	0.025212732429877354	0.05570006903564913
4.2487366491077605	3.528947815156086	0.006380733064670859	0.023400567286479445	0.05670283432759081
4.249504255919452	3.5336694963085145	0.006380733064670955	0.022927828553419446	0.05679923872843309
4.24950425655711	3.571904705953504	0.006380733064670955	0.025921840529467118	0.05679923880858268
4.258196245261806	3.5723166058344487	0.006236806754941452	0.03309171131421365	0.057901958087029776
4.266079339948991	3.5542073661631974	0.0061408558817885135	0.02395209580838328	0.05891987522960102
4.266279667397768	3.5644691365697603	0.0061408558817885135	0.02458241411913	0.05894596612674824
4.270270059311506	3.5408335730155103	0.006092880445212141	0.035140245824141166	0.05946800415901154
4.283334984185185	3.5912509842118463	0.005948954135482542	0.02694610778443111	0.06120853418127684
4.292970002111756	3.5777351499452323	0.0058050278257532305	0.023400567286479605	0.06252342149782289
4.299078874990244	3.617890072360888	0.005757052389176858	0.03183107469271974	0.0633711213041085
4.3072027163375175	3.547956707594899	0.0056131260794473545	0.026079420107154156	0.06451555438636487
4.309257228162462	3.5740814798551317	0.005565150642870789	0.023479357075322966	0.06480811085773037
4.321046335281633	3.606103571071685	0.0054691997697179475	0.023715726441852887	0.0665116296026839
4.3351404125102615	3.6742954224830107	0.0052772980234120715	0.028364323983611748	0.06860463306021877
4.3377586946360935	3.635203268462844	0.0052772980234120715	0.029467381027418943	0.06900034770021997
4.345874397935959	3.5958214307013314	0.0051333717136826645	0.029624960605105347	0.07024086264481484
4.349101262796506	3.6178227711002333	0.0051333717136826645	0.032540182792309975	0.07074001346774542
4.354166298479583	3.6105821739250477	0.0050853962771061955	0.027812795461707913	0.07153036055010532
4.3734113039307845	3.634415370260397	0.004845519094223754	0.03419476835802069	0.0746111011752313
4.377483199952125	3.659479210785969	0.004797543657647189	0.023479357075322966	0.07527900004797969
4.398867783151502	3.64227497608897	0.0046056419113415055	0.03387960920264725	0.07888145362095364
4.399047883988707	3.7062592420060803	0.0046056419113415055	0.02505515285219016	0.07891248107110656
4.399047887228985	3.737609506972728	0.0046056419113415055	0.023636936653009526	0.07891248162944067
4.40713305388939	3.672602153500614	0.0045096910381885675	0.023085408131106166	0.08031743586629811
4.413327911953378	3.7187117562616963	0.004461715601611906	0.021115663410021853	0.08141001944308987
4.416218900354524	3.716966588136719	0.0044137401650356295	0.03230381342577974	0.08192473638456506
4.41965963489712	3.709376425924374	0.004365764728459064	0.02229751024267241	0.08254137317391148
4.421200787509535	3.749959875378675	0.0043657647284591605	0.024503624330286643	0.0828190049455425
4.433346129508934	3.7251286815783575	0.004269813855306126	0.023558146864166168	0.0850382667114922
4.435457049202361	3.7180416985215445	0.00426981385530603	0.021982351087299127	0.08542971450511579
4.4482700124762005	3.733112710557203	0.004125887545576623	0.023400567286479605	0.0878427734474135
4.449421432017001	3.7010628432425885	0.0041258875455768155	0.02458241411913	0.08806276501594491
4.451608781005338	3.723815515020799	0.004077912109000154	0.02245508982035913	0.08848212560701277
4.459804151850714	3.733832270955259	0.004029936672423685	0.022218720453829208	0.09007028610534086
4.4709344510977305	3.7648387345880265	0.003933985799270843	0.023558146864166324	0.09227059304202902
4.479074761617763	3.8014759838823244	0.003838034926117905	0.023636936653009685	0.09391201353254099
4.479562467889367	3.7728227742779636	0.0038380349261178093	0.023085408131106166	0.09401122935583923
4.5089554178126505	3.804181099135318	0.00359815774323556	0.023558146864166168	0.1001775794002535
4.5122856683962915	3.8190461091422776	0.003550182306658899	0.037740308855972036	0.10089989671653327
4.5202171362345505	3.834529016074258	0.0035022068700823338	0.02269145918688921	0.10264008487136075
4.5213010978934465	3.82850087292208	0.003550182306659091	0.023085408131106166	0.10288010158634453
4.523491976107206	3.81184997341242	0.0035022068700825263	0.021273242987708732	0.10336683842344437
4.5241476410517505	3.785014701482689	0.003502206870082622	0.022455089820359285	0.10351292692606075
4.536829147473354	3.81089207098371	0.0034062559969295883	0.022218720453829048	0.10637715163956188
4.5387961394768785	3.8391637651184483	0.003406255996929684	0.022612669398045848	0.10682806163530006
4.541726126094299	3.844477631374422	0.003358280560353215	0.023164197919949524	0.10750307323345748
4.547563135095024	3.8379957665421034	0.00331030512377665	0.023164197919949368	0.10885981906578385
4.562559973512292	3.878395280551825	0.003262329687200085	0.022612669398045848	0.11242007984277536
4.567581401719459	3.824311819185994	0.003214354250623616	0.02269145918688921	0.11363649142835314
4.568614510224869	3.8937708684255727	0.003166378814047243	0.02458241411913	0.1138882886883529
4.569168066277118	3.8247714983797976	0.003166378814047243	0.022849038764576085	0.11402342177444078
4.578324381876467	3.8666718479569213	0.003118403377470678	0.021273242987708732	0.11628066093942616
4.578611383299921	3.8802616805570107	0.003118403377470774	0.022533879609202646	0.1163520884998029
4.580406835804578	3.8429456854590334	0.003070427940894209	0.024503624330286643	0.1167998700715622
4.582837590380322	3.8776131816853883	0.003118403377470678	0.022770248975732568	0.11740867818007579
4.584041340304896	3.8698917830020787	0.003070427940894305	0.023873306019539606	0.11771127400235984
4.585092437737528	3.8349616458876152	0.003070427940894209	0.02229751024267241	0.11797609613433226
4.586947486313842	3.8949068290241495	0.003070427940894305	0.022533879609202487	0.11844483988655499
4.587514758145229	3.8753421308231246	0.003070427940894209	0.028049164828237994	0.11858853051831059
4.591707758665912	3.936227064412268	0.003022452504317836	0.023400567286479445	0.11965571662560696
4.592712100267348	3.8791555397574786	0.00302245250431774	0.022218720453829208	0.11991267455418464
4.59467790057876	3.901670332065757	0.00302245250431774	0.023794516230696405	0.1204171206959807
4.599405108954573	3.9245384504899534	0.002974477067741367	0.02284903876457593	0.12163835024722382
4.600396600429296	3.87902561654577	0.002926501631164802	0.02229751024267241	0.12189596457935584
4.603159656929427	3.8786702064254825	0.002974477067741271	0.022533879609202646	0.1226165826252724
4.604746374585248	3.8868356879938752	0.002926501631164802	0.02458241411913	0.12303221256372357
4.605996227992841	3.880882240585167	0.002926501631164802	0.022533879609202487	0.12336053429017278
4.607496965114783	3.8743697422245567	0.002926501631164802	0.022297510242672566	0.12375584712821844
4.6099302176545836	3.9318730851097694	0.002926501631164802	0.02324298770879257	0.12439932447371858
4.610503427390074	3.9029185498168846	0.002926501631164802	0.022376300031515927	0.12455136707155236
4.610794752316785	3.9566434399283246	0.002926501631164802	0.03986763315474291	0.12462870719000221
4.612774263235845	3.9040209660459424	0.002926501631164802	0.022691459186889366	0.1251554170298608
4.616210007142723	3.8714675786971533	0.002878526194588333	0.024030885597226482	0.12607456497924854
4.616759744560226	3.9237519561635423	0.002878526194588429	0.028994642294358625	0.12622222003476719
4.619199496867732	3.900147061283446	0.00283055075801196	0.023242987708792726	0.12687947771102337
4.6194268587479685	3.9053471870355345	0.002830550758012056	0.02513394264103352	0.12694089117391608
4.620196959489178	3.9113048522641782	0.0028305507580118636	0.02269145918688921	0.127149112831747
4.624672171369574	3.909753708992993	0.0028305507580118636	0.023400567286479764	0.1283654843995086
4.626950571151878	3.9027938598174767	0.002782575321435491	0.02473999369681688	0.1289889413397482
4.62710292899411	3.9194681369563917	0.00283055075801196	0.026946107784430955	0.12903073334537288
4.62800602668466	3.898506328385847	0.0027825753214353946	0.02158840214308217	0.1292787152400266
4.628446240885483	3.9243092660533114	0.0028305507580118636	0.024188465174913045	0.12939975569562667
4.63223281798922	3.9702561278450457	0.0027825753214353946	0.027497636306334474	0.13044530078386476
4.639348292975164	3.9882865738641513	0.002734599884859022	0.023400567286479764	0.13243146330188
4.6432430292140365	3.9233637878229195	0.0026866244482824566	0.022455089820359285	0.13353057176565128
4.64890324245319	3.9865589036835165	0.0026866244482824566	0.024030885597226326	0.13514313763637387
4.6502270890676085	3.916430286976929	0.0026386490117059876	0.026236999684840716	0.1355229158523719
4.6532335487594985	3.913942165777133	0.0026866244482824566	0.02363693665300984	0.13638910587690262
4.654893221823225	3.943323865254533	0.0026386490117059876	0.0241884651749132	0.1368694899120413
4.655216534340938	3.956082029550642	0.0026386490117059876	0.023715726441853203	0.1369632551126995
4.659153014045098	3.928095271100504	0.0026386490117059876	0.023400567286479445	0.1381097196509075
4.659382355037396	3.9437908891816473	0.0025906735751295186	0.022770248975732568	0.13817678907265038
4.659886142232012	3.975778094124642	0.0026386490117059876	0.02466120390797352	0.13832422562446672
4.66097358700427	4.004766057281393	0.0026386490117059876	0.024030885597226482	0.13864297493679587
4.661096231817286	3.94977890748098	0.0025906735751295186	0.028127954617081667	0.13867896736978755
4.667923673074847	3.975995367303417	0.0025906735751295186	0.024818783485660082	0.140696443993322
4.675941922708938	3.96184356634429	0.0025426981385530496	0.023006618342262804	0.14310081342475794
4.678473927295124	3.956508024361264	0.0024947227019765806	0.02269145918688921	0.14386800405689837
4.679204252673092	3.969476293442167	0.0025426981385530496	0.023715726441852887	0.1440900034188547
4.68145473442183	3.9707427118618317	0.0024947227019765806	0.02544910179640696	0.14477610283031841
4.683258608301095	3.9743303286614355	0.0024947227019765806	0.029467381027418943	0.1453282469189629
4.684813187208843	3.9363502538147697	0.0024947227019765806	0.02300661834226265	0.14580566126031608
4.685651448544107	3.979252009221924	0.0024947227019765806	0.02718247715096119	0.14606370015757325
4.688767355197549	3.9835025589983335	0.0024467472654001116	0.022927828553419287	0.1470265996278005
4.689606487409876	3.947802472394947	0.0024947227019765806	0.021036873621178495	0.14728692482551417
4.69164168564648	3.963178892265779	0.0024467472654001116	0.022927828553419603	0.14792009495217068
4.692637375204219	3.9569649304005625	0.0024467472654001116	0.02505515285219032	0.1482307880374878
4.694520886895721	3.985082453105582	0.0024467472654001116	0.023242987708792726	0.14882018120420512
